UIC,Tray-ID,Date,Testing duration,Erasure technician,Final_Grade,Hardware test summary,Mandatory_Test,Mobile name,Market name,Device_Color,BQ_BatteryChargeRange,Mobile IMEI,Mobile IMEI2,_ro.imei.check,ChargingJack,CrackedLens,Fingerprint,FlashLight,HomeKey,PQ_BatteryBulging,PQ_BentonDevicebody,PQ_CrackDevicebody,PQ_DentDevicebody,PQ_HeadphoneJack_3.5mm,PQ_MissingParts,PQ_ScratchChromeSide,PQ_ScratchesBackpanel,PQ_ScratchesDisplay,PQ_ScreenCracked,PQ_Screen_Type,PowerKey,SIMTray,SilentKey,VolumeKey,Carrier signal test,Carrier signal sim 2 test,Wi-fi test,Bluetooth test,Microphone test,Speaker microphone test,Front microphone test,Headset microphone test,Speaker microphone front test,Receiver test,Headset test,Front camera test,Video test,Auto focus test,Camera flash test,Front camera flash test,Battery charging test,Headset test,Touch test,Proximity test,Compass test,Light test,Vibration test,Home key test,Volume keys test,Screen lock key test,Back key test,Recent/Menu key test,Screen test,Live call test,Live call sim 2 test,Screen damage test,Assisted front camera test,Fingerprint test,Multi-touch test,Face ID test,Auto rotation test,Infrared test,FM radio test,Product Version,Product Name,Operating system version,System manufacturer,System model,Mobile internal model,System serial,Operating system name,Total memory,Business name,Business location,Report ID,Rooted,Mobile internal model,FRP,FRP_Status,blancco_data.blancco_hardware_report.system.mdm_status,Operating system name,Operating system version,blancco_data.blancco_hardware_report.hardware_tests.auto_fingerprint,Device color,Disk capacity,AGPS test,Assisted camera test,Silent key test,Speaker test,_ro.ril.miui.imei0,Back camera test
92100004553,WHT1338,4/1/2023 13:00,0:12:23,deepankar,A,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,861067046555451,861067046555469,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,387da40,Android,3GB,,,98408166,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,861067046555451,successful
92100004547,WHT1338,4/1/2023 12:03,1:09:55,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,864356045094753,864356045094761,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,b034aadf,Android,3GB,,,98405472,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,864356045094753,successful
92100004679,WHT1240,4/1/2023 9:39,0:07:39,pp.sunil.sharma,B,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,Blue,81 %+,865528054769496,865528054769504,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,No,3,3,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,9a3db5f4,Android,8GB,,,98399575,Not rooted,Redmi Note 9 Pro Max,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,865528054769496,successful
92100004262,WHT1240,4/1/2023 8:55,0:06:16,pp.sunil.sharma,C,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,White,10-49 %,867799044056595,867799044056603,,Successful,Successful,Successful,Successful,Successful,No,No,0,4,Yes,No,4,4,5,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,783c8f01,Android,6GB,,,98397710,Not rooted,Redmi Note 9 Pro Max,Unlocked,,Unlocked,Android,10,,,128000000000,successful,successful,,successful,867799044056595,successful
92100002491,WHT1523,4/1/2023 10:29,2:33:34,deepankar,C,failed,,Redmi Note 7S,Redmi Note 7S,Blue,10-49 %,865230042398609,865230042398617,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,3,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,failed,,successful,failed,successful,successful,successful,successful,not available,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,not performed,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,1043061d,Android,4GB,,,98401754,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,865230042398609,successful
92120010174_demo,WHT1164_demo,4/1/2023 12:54,0:05:04,ayush,D,failed,Skiped,Redmi 6A,Redmi 6A,Pink,10-49 %,861102043110685,861102043110693,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,10,10,0,No,Original Folder,Successful,Successful,Successful,Successful,not performed,not performed,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,bf79d31b7d2a,Android,2GB,,,98407754,Not rooted,Redmi 6A,Locked,,Unlocked,Android,9,,,16000000000,failed,successful,,successful,861102043110685,successful
92100003837,WHT1274,4/1/2023 13:03,0:01:37,dealsdray.mohd.ali,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,862298046762370,862298046762388,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,1,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,h65hmjnrfmkz6hgm,Android,6GB,,,98408346,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,862298046762370,successful
92110007811,WHT1373,5/1/2023 5:00,0:07:37,dealsdray.mohd.aleem,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,869646045100393,869646045100401,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,1,0,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,y9w8jneahigawsfu,Android,8GB,,,98477813,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,869646045100393,successful
92100000594,WHT1274,5/1/2023 4:57,0:01:52,dealsdray.mohd.ali,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Green,81 %+,866163047331516,866163047331524,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,pnyxo7dqdiuwcunb,Android,6GB,,,98477672,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,866163047331516,successful
92110010003_demo,WHT1164_demo,5/1/2023 5:20,0:03:31,ayush,A,successful,,Redmi 6A,Redmi 6A,Black,50-80 %,862798047478330,862798047478348,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,38c6a8db7d2b,Android,2GB,,,98479024,Not rooted,Redmi 6A,Unlocked,,Unlocked,Android,9,,,32000000000,successful,successful,,successful,862798047478330,successful
92100004725,WHT1338,5/1/2023 5:21,0:02:46,dealsdray.mohd.ali,C,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,867965040385615,867965040385623,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,1,4,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,ytoryx4dhmijyxtw,Android,6GB,,,98479053,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965040385615,successful
92100004537,WHT1338,4/1/2023 9:26,0:06:24,dealsdray.mohd.aleem,D,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867974045780598,867974045780606,,Successful,Successful,Successful,Successful,Successful,No,No,1,1,Yes,No,4,10,3,No,Copy Folder,Failed,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,failed,successful,successful,successful,successful,successful,failed,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,mv4dugjfa6toz9hq,Android,6GB,,,98399063,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,867974045780598,successful
92100004717,WHT1338,4/1/2023 9:33,0:04:52,dilip,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,860389042556239,860389042556247,,Successful,Successful,Successful,Successful,Successful,No,No,3,0,Yes,No,0,3,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,b4cdc4a5,Android,3GB,,,98399372,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,32000000000,successful,successful,,successful,860389042556239,successful
92100004647,WHT1338,4/1/2023 9:53,0:02:06,dilip,A,successful,,Redmi Note 7S,Redmi Note 7S,Black,10-49 %,860389043268891,860389043268909,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,1,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,8e12c4c5,Android,4GB,,,98400222,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,860389043268891,successful
92100004544,WHT1338,4/1/2023 9:58,0:09:19,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,864356041565483,864356041565491,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,ac69de95,Android,3GB,,,98400434,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,864356041565483,successful
